hotel_id,address,name,description,website_url,latitude,longitude,city_id,rating_location,rating_sleep,rating_rooms,rating_service,rating_value,rating_cleanliness,tripadvisor_price_level,amenities,cluster
250,"Avenue Louise 381-383, Brussels 1050 Belgium",Hotel Barsey by Warwick,"Ideally located on the prestigious shopping promenade, Avenue Louise, in the heart of Brussels, Hotel Barsey by Warwick feels more like a private residence than a hotel.",https://www.tripadvisor.com/Hotel_Review-g188644-d228090-Reviews-Hotel_Barsey_by_Warwick-Brussels.html?m=66827,50.820415,4.369956,12,4.5,4.0,4.0,4.5,4.0,4.5,2.0,"['Internet', 'Free Internet', 'Free Wifi', 'Meeting rooms', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Suites', 'Room service', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Wifi', 'Public Wifi', 'Fitness center', 'Air conditioning', 'Multilingual Staff', 'Conference Facilities', 'Babysitting', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Baggage Storage', 'Breakfast in the Room', 'Dutch', 'English', 'French', '24-Hour Front Desk', 'Ironing Service', 'Newspaper', 'Parking Garage', 'Paid Private Parking On-site', 'Business center', 'Banquet Room', 'Bridal Suite', 'Express Check-in / Check-out', 'Vending Machine', 'VIP Room Facilities']",8
252,"Boulevard Adolphe Max 132-140, Brussels 1000 Belgium",Manhattan Hotel,"Welcome to Manhattan Hotel, your Brussels “home away from home.” Manhattan Hotel aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.
Close to some of Brussels' most popular landmarks, such as Belgian Comic Strip Center (0.3 mi) and Place Ste. Catherine (0.4 mi), Manhattan Hotel is a great destination for tourists.
The hotel offers a 24 hour front desk, to make your visit even more pleasant. Guests arriving by vehicle have access to paid public parking available nearby.
If you’re looking for an Italian restaurant, consider a visit to Pasta Divina, NONA, or Spago, which are all conveniently located a short distance from Manhattan Hotel.
Best of all, Manhattan Hotel makes it easy to experience some great Brussels attractions like Royal Museum of the Armed Forces and of Military History, which is a popular military museum.
Manhattan Hotel puts the best of Brussels at your fingertips, making your stay both relaxing and enjoyable.
",https://www.tripadvisor.com/Hotel_Review-g188644-d248906-Reviews-Manhattan_Hotel-Brussels.html?m=66827,50.85473,4.356389,12,3.5,2.0,2.0,2.0,2.5,2.0,2.0,"['English', 'French', '24-Hour Front Desk', 'Public Wifi', 'Dutch', 'Paid Public Parking Nearby', 'Vending Machine']",35
254,"Rue Sombre 56, Woluwe-Saint-Lambert, Brussels 1200 Belgium",Aspria Brussels Royal la Rasante,"The rooms retain many of the traditional features and character of the farmhouse, but with a contemporary twist. Chic interiors offer king size beds, a walk-in shower, air conditioning, a media hub where guests can connect their iPod or laptop and wireless LAN. The suites are an added indulgence with a freestanding bath, kitchenette, dining and sitting area and a sofa bed, making them perfect for families or a longer stay.",https://www.tripadvisor.com/Hotel_Review-g1136495-d2038765-Reviews-Aspria_Brussels_Royal_la_Rasante-Woluwe_Saint_Lambert_Brussels.html?m=66827,50.84013,4.430801,12,4.5,4.0,4.5,4.0,3.5,4.5,2.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Pool', 'Restaurant', 'Kids Activities', 'Bar/Lounge', 'Spa', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Tennis Court', 'Air conditioning', 'Accessible rooms', 'Refrigerator in room', 'Babysitting', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Sauna', 'Bath / Shower', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Complimentary Toiletries', 'French', 'Steam Room', 'Suites', 'Wheelchair access', 'Dry Cleaning', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Family Rooms', 'Microwave', 'Conference Facilities', 'Breakfast Available', 'Hair Dryer', 'Italian', 'Soundproof Rooms', 'Spanish', 'Telephone']",8
255,"28. Rijna 11/376, Prague 110 00 Czech Republic",Hotel Liberty,"4 Star Hotel Liberty is located in Prague historical center, on a pedestrian area near the famous Wenceslas Square. The luxury Hotel came to its existence as a result of a careful and sophisticated reconstruction of a Art Nouveau palace built in the year 1894. Some hotel rooms offer a balcony or terrace, hotel suites are laid out on two levels and guests can enjoy a charming view of the Prague Castle. Hotel Liberty is a cosy and intimate hotel in central which has all that a demanding guest might need. Guests can also relax in the hotel's open terrace. The hotel has barrier-free entrance and is located on a quiet pedestrian area. There is no parking lot or a garage at the hotel. The hotel can advice the parking possibilities in the centre when asked before the arrival. Try yourself the accommodation at Hotel Liberty in Prague city centre and we will make your stay unforgettable.",https://www.tripadvisor.com/Hotel_Review-g274707-d280832-Reviews-Hotel_Liberty-Prague_Bohemia.html?m=66827,50.0838,14.4227,80,5.0,4.5,4.5,4.5,4.5,5.0,2.0,"['Internet', 'Free Internet', 'Free Wifi', 'Restaurant', 'Wheelchair access', 'Wifi', 'Public Wifi', 'Breakfast included', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Baggage Storage', 'Blackout Curtains', 'Complimentary Tea', 'Czech', 'English', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Taxi Service', 'Housekeeping', 'Desk', 'Italian', 'Russian', 'Telephone', 'Wardrobe / Closet']",32
256,"Crellestr. 22, 10827 Berlin Germany",Jugendhotel berlincity,,https://www.tripadvisor.com/Hotel_Review-g187323-d1018553-Reviews-Jugendhotel_berlincity-Berlin.html?m=66827,52.48829,13.36206,99,4.0,3.5,3.5,4.0,3.0,3.5,2.0,"['Wheelchair access', 'Wifi', 'Internet', 'Kids Activities', 'Free Internet', 'Bar/Lounge', 'Pets Allowed', 'Free Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Non-smoking hotel', 'Safe', 'Allergy-free Room', 'Baggage Storage', 'Board Games / Puzzles', 'Bosnian', 'Catalan', 'Express Check-in / Check-out', 'Croatian', 'English', 'French', 'Game Room', 'German', 'Newspaper', 'Outdoor Furniture', 'Serbian', 'Shared Lounge / TV Area', 'Slovenian', 'Turkish']",22
277,"Fichtenbreite 5, 06869 Coswig, Saxony-Anhalt Germany",Hotel Zur Fichtenbreite,,https://www.tripadvisor.com/Hotel_Review-g1383662-d644439-Reviews-Hotel_Zur_Fichtenbreite-Coswig_Saxony_Anhalt.html?m=66827,51.88701,12.40734,122,4.0,3.5,3.5,4.0,4.0,4.0,1.0,"['Restaurant', 'Free Wifi', 'Internet', 'Kids Activities', 'Bar/Lounge', 'Pets Allowed', 'Wifi', 'Public Wifi', 'Non-smoking rooms', 'Air conditioning', 'Non-smoking hotel', 'Flatscreen TV', 'Bath / Shower', 'Desk', 'English', 'Hair Dryer', 'Telephone', 'Wake Up Service / Alarm Clock']",13
257,"Petersburger Str. 24, 10249 Berlin Germany",New Berlin,"Our first class hotel NEWBERLIN are centrally located in the heart of Friedrichshain, near Alexanderplatz. Besides our 66 rooms, enjoy delicious dishes at our restaurant GRILL BY BOSTON followed by a great selection of drinks and the vibrant atmosphere at our hotel bar. If you need some quiet time our spa and wellness area with sauna and a roof terrace is the perfect place. Treatments at our spa are available upon request. HOTEL Visit the Hotel NEWBERLIN with a combination of contemporary design, functional comfort and high-quality facilities. Centrally located in Friedrichshain, close to the vivid bustling area of ""Alexanderplatz"" and just a short distance from some of the city's most popular attractions, the NEWBERLIN is a place to unwind that invites guests to linger. Have a pleasant stay and enjoy Berlin to the fullest. RESTAURANT Spoil yourself in our cozy restaurant with an intimate and great atmosphere. The stylish interior in warm shades of grey and brown creates a unique homely ambience for everyone. Enjoy best quality steaks and fish from the lava grill. The extravagant breakfast buffet may be enjoyed in the side building.",https://www.tripadvisor.com/Hotel_Review-g187323-d230573-Reviews-New_Berlin-Berlin.html?m=66827,52.524452,13.44846,99,4.5,4.0,4.5,4.5,4.0,4.5,2.0,"['Restaurant', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Room service', 'Bar/Lounge', 'Public Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Multilingual Staff', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'English', 'German', 'Suites', 'Pets Allowed', 'Meeting rooms', 'Air conditioning', 'Housekeeping', 'Sauna', 'Bath / Shower', 'Bathrobes', 'Blackout Curtains', 'Bottled Water', 'Desk', 'Complimentary Toiletries', 'Hair Dryer', 'Laptop Safe', 'Private Bathrooms', 'Paid Private Parking On-site', 'Soundproof Rooms', 'Telephone', 'Tile / Marble Floor', 'Wardrobe / Closet']",22
258,"Metzer Str. 26, 10405 Berlin Germany",Myer's Hotel - Berlin,"This 4Star-Townhouse Hotel is inspired by the flair of the late 19th century and was lovingly restored and technically updated during the last years. The building was erected in 1877 from a follower of the famous architect Carl Frederick Schinkel in a neoclassical style. It´s ideally located near the center of Berlin close to Alexander Place and Museum´s Island on a calm side street, an alley, which could be a setting of a historic film. Various restaurants and shops can be reached within walking distance. The centre of Prenzlauer Berg, the Kollwitz Place, is not far away as well. The rooms are individually furnished, mostly with handmade replica of classical furniture of the same historical period, and are equipped with all technical necessities (like aircon, WiFi etc.). Not one room resembles to another. The private atmosphere should set a counterpoint to more or less uniform hotel chains. Within 5 minutes walking distance you find our co-operating Fitness Club (JohnReed®)",https://www.tripadvisor.com/Hotel_Review-g187323-d299990-Reviews-Myer_s_Hotel_Berlin-Berlin.html?m=66827,52.53134,13.418141,99,4.5,4.5,4.5,4.5,4.5,4.5,3.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Suites', 'Bar/Lounge', 'Public Wifi', 'Breakfast included', 'Dry Cleaning', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Multilingual Staff', 'Minibar', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Housekeeping', 'Baggage Storage', 'Bath / Shower', 'Blackout Curtains', '24-Hour Check-in', 'Desk', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Kid-Friendly Buffet', 'Newspaper', 'Street Parking', 'Taxi Service', 'Pets Allowed', 'Meeting rooms', 'Accessible rooms', 'Sauna', 'Bicycle Rental', 'Express Check-in / Check-out', 'English', 'Ironing Service', 'Paid Public Parking Nearby', 'Steam Room']",22
259,"Belziger Str. 1, 10823 Berlin Germany",Hotel Pension Delta,"Everyone needs a place to lay their weary head. For travelers visiting Berlin, CCA Hotel Pension Delta is an excellent choice for rest and rejuvenation. Well-known for its budget friendly environment and proximity to great restaurants and attractions, CCA Hotel Pension Delta makes it easy to enjoy the best of Berlin.
You can take advantage of some of the amenities offered by CCA Hotel Pension Delta, including express check-in and check-out and baggage storage. In addition, guests can enjoy a sauna and a lounge during their visit.
For those interested in checking out popular landmarks while visiting Berlin, Delta Berlin is located a short distance from Berlin Philharmonic (1.6 mi) and The Holocaust Memorial - Memorial to the Murdered Jews of Europe (2.0 mi).
Travelers looking to enjoy some burritos can head to Tex Mex Cantina, Chupenga Burritos & Salads, or Berlin Burrito Company Schoeneberg. Otherwise, you may want to check out a wine bar such as Rutz Restaurant - Weinbar, La Cantine d'Augusta, or Kurpfalz-Weinstuben.
There is no shortage of things to do in the area: explore popular history museums such as Berlin Story Bunker, Kaiser Wilhelm Memorial Church, and Jewish Museum Berlin.
Whether you’re traveling for business, pleasure or both, CCA Hotel Pension Delta is sure to make your visit to Berlin one worth remembering.
",https://www.tripadvisor.com/Hotel_Review-g187323-d611744-Reviews-Hotel_Pension_Delta-Berlin.html?m=66827,52.48851,13.35769,99,3.5,3.5,3.5,3.5,4.0,3.5,,"['Shuttle Bus Service', 'Free Internet', 'Bar/Lounge', 'Non-smoking rooms', 'Laundry Service', 'Family Rooms', 'Safe', 'Parking', 'Sauna', 'ATM On Site', 'Baggage Storage', 'Express Check-in / Check-out', 'Vending Machine']",22
261,"Pohlstr. 58, 10785 Berlin Germany",Hotel Delta,"Finding an ideal budget friendly hotel in Berlin does not have to be difficult. Welcome to Hotel Delta, a nice option for travelers like you.
Given the close proximity of popular landmarks, such as Reichstag Building (1.3 mi) and German Historical Museum (1.9 mi), guests of Delta Berlin can easily experience some of Berlin's most well known attractions.
Guest rooms offer amenities such as a desk, and guests can go online with free wifi offered by the hotel.
Delta Berlin features a 24 hour front desk, newspaper, and baggage storage, to help make your stay more enjoyable. The property also boasts free breakfast. If you are driving to Berlin Delta, there is paid private parking available on-site.
During your visit, be sure to check out one of Berlin's popular souvlaki restaurants such as Taverna Athene, Hasir Kreuzberg, and Berkis Greek Art Fast Food, all a short distance from Berlin Delta.
Plus, during your trip, don’t forget to check out some of the popular military museums, such as Allied Museum (Alliierten Museum) and Museum West Alliierte in Berlin e.V.
Hotel Delta looks forward to welcoming you on your visit to Berlin.
",https://www.tripadvisor.com/Hotel_Review-g187323-d233869-Reviews-Hotel_Delta-Berlin.html?m=66827,52.50107,13.362917,99,4.0,3.5,3.0,3.5,3.5,3.5,2.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Wheelchair access', 'Breakfast included', 'Non-smoking rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Safe', 'Breakfast Buffet', 'Bath / Shower', 'Blackout Curtains', 'English', '24-Hour Front Desk', 'German', 'Flatscreen TV', 'Parking', 'Baggage Storage', 'Desk', 'Hair Dryer', 'Newspaper', 'Paid Private Parking On-site', 'Paid Public Parking Nearby', 'Russian', 'Shoeshine', 'Telephone', 'Vending Machine', 'Wake Up Service / Alarm Clock']",22
262,"Kalkstr. 6, 28195 Bremen, State of Bremen Germany",Jugendherberge Bremen,"Directly at the river Weser is our DJH-Youth Hostel in the city of Bremen. It is the perfect starting point to discover the hanseatic city. Say ""Hello!"" to the ""Town Musicians of Bremen"" (""Bremer Stadtmusikanten"") and to the Bremen Roland. Take a walk through the Schnoor quarter which is a small and well-preserved area of romantic crooked streets, shipper's and fischermen's houses from the 17th and 18th century. Nowadays you will find artisan shops, lovely cafés and art galleries there.",https://www.tripadvisor.com/Hotel_Review-g187325-d285489-Reviews-Jugendherberge_Bremen-Bremen.html?m=66827,53.079346,8.797056,107,4.5,3.5,3.5,4.0,3.5,4.0,,"['Free Internet', 'Wheelchair access', 'Non-smoking rooms', 'Family Rooms', 'Multilingual Staff', 'Conference Facilities', 'Internet', 'Kids Activities', 'Restaurant', 'Free Wifi', 'Meeting rooms', 'Business center', 'Accessible rooms', 'Non-smoking hotel', 'Breakfast Available', 'Allergy-free Room', 'Baggage Storage', 'BBQ Facilities', 'Billiards', 'Board Games / Puzzles', 'English', '24-Hour Front Desk', 'German', 'Newspaper', 'Sun Terrace', 'Vending Machine', 'VIP Room Facilities']",0
281,"Ulrichstr. 28, 47051 Duisburg, North Rhine-Westphalia Germany",Hotel Mirage,,https://www.tripadvisor.com/Hotel_Review-g187374-d1225247-Reviews-Hotel_Mirage-Duisburg_North_Rhine_Westphalia.html?m=66827,51.43249,6.75541,123,4.0,3.0,3.0,3.5,4.5,4.5,2.0,"['Internet', 'Free Internet', 'Free Wifi', 'Non-smoking rooms', 'Family Rooms', 'Free parking', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Laundry Service', 'Non-smoking hotel', 'Flatscreen TV', 'Baggage Storage', 'Bath / Shower', 'English', 'German', 'Shoeshine', 'Soundproof Rooms', 'Special Diet Menus']",31
